f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
0.008571428574261224,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.008571428574261224,0.008571428574261224,347,347,3,550028
0.005822416305659906,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005934718103839957,0.005714285717126531,335,348,2,550040
2.902757619730326e-12,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.94985250736593e-12,2.8571428571346942e-12,339,350,0,550036
0.0028449502162081228,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002832861192626536,0.002857142859991837,352,349,1,550023
0.002824858759879026,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0027932960921709686,0.002857142859991837,357,349,1,550018
0.002793296092170968,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0027322404398832456,0.002857142859991837,365,349,1,550010
3.007518796983436e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",3.1746031745930966e-12,2.8571428571346942e-12,315,350,0,550060
0.002861230331894532,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0028653295157511026,0.002857142859991837,348,349,1,550027
2.801120448171426e-12,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.7472527472452e-12,2.8571428571346942e-12,364,350,0,550011
2.8901734103962712e-12,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.923976608178585e-12,2.8571428571346942e-12,342,350,0,550033
2.873563218382548e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.8901734103962716e-12,2.8571428571346942e-12,346,350,0,550029
2.8901734103962712e-12,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.923976608178585e-12,2.8571428571346942e-12,342,350,0,550033
3.01659125187627e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",3.194888178903531e-12,2.8571428571346942e-12,313,350,0,550062
2.7359781121676175e-12,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.62467191600361e-12,2.8571428571346942e-12,381,350,0,549994
