f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
0.001627339301868792,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001137656428895179,0.002857142859991837,878,349,1,1529147
0.0015810276695627178,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010928961759550898,0.002857142859991837,914,349,1,1529111
0.0076219512210249675,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005197505198539296,0.014285714288530612,957,345,5,1529068
0.0015232292475224323,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001038421600206606,0.002857142859991837,962,349,1,1529063
0.0032025620512358645,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0022246941056704955,0.005714285717126531,897,348,2,1529128
0.0031372549035244912,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002162162163240906,0.005714285717126531,923,348,2,1529102
0.0015408320508450838,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010548523217288452,0.002857142859991837,947,349,1,1529078
0.009167303286464222,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006256517206458544,0.017142857145665307,953,344,6,1529072
0.007462686568645577,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.00505050505151005,0.014285714288530612,985,345,5,1529040
0.0015360983118255973,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010504201691165437,0.002857142859991837,951,349,1,1529074
0.0028551034989252604,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0019029495727860106,0.005714285717126531,1049,348,2,1528976
1.4598540145964093e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.80392156861784e-13,2.8571428571346942e-12,1020,350,0,1529005
1.5197568389034656e-12,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0351966873695288e-12,2.8571428571346942e-12,966,350,0,1529059
0.003048780489324621,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002079002080039419,0.005714285717126531,960,348,2,1529065
0.0015860428247397526,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001097694841930738,0.002857142859991837,910,349,1,1529115
0.0017953321382373512,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",0.001308900524867397,0.002857142859991837,763,349,1,1529262
1.7953321364420192e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",1.3089005235584963e-12,2.8571428571346942e-12,764,350,0,1529261
1.5003750937711924e-12,"{'window_step': 1, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0172939979643773e-12,2.8571428571346942e-12,983,350,0,1529042
0.0029784065539791836,"{'window_step': 2, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002014098691840872,0.005714285717126531,991,348,2,1529034
0.0017699115061915577,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",0.00128205128333169,0.002857142859991837,779,349,1,1529246
1.4749262536851406e-12,"{'window_step': 3, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.940357852872824e-13,2.8571428571346942e-12,1006,350,0,1529019
1.5396458814448966e-12,"{'window_step': 5, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0537407797670667e-12,2.8571428571346942e-12,949,350,0,1529076
1.5255530129648735e-12,"{'window_step': 8, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0405827263256603e-12,2.8571428571346942e-12,961,350,0,1529064
0.005947955391812717,"{'window_step': 1, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.004020100503513548,0.01142857143139592,991,346,4,1529034
0.0015105740196351806,"{'window_step': 2, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001026694046200178,0.002857142859991837,973,349,1,1529052
1.5408320493042516e-12,"{'window_step': 5, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0548523206739928e-12,2.8571428571346942e-12,948,350,0,1529077
0.0015048908969127089,"{'window_step': 3, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001021450460673114,0.002857142859991837,978,349,1,1529047
0.0015071590067799441,"{'window_step': 8, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010235414544513578,0.002857142859991837,976,349,1,1529049
