f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
2.8449502133631723e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.832861189793675e-12,2.8571428571346942e-12,353,350,0,550022
0.0029027576226330837,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0029498525103157825,0.002857142859991837,338,349,1,550037
0.0059523809553394275,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006211180127309903,0.005714285717126531,320,348,2,550055
0.0029197080321082636,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002985074629841836,0.002857142859991837,334,349,1,550041
2.941176470579585e-12,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",3.030303030293848e-12,2.8571428571346942e-12,330,350,0,550045
2.828854313994826e-12,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.8011204481714255e-12,2.8571428571346942e-12,357,350,0,550018
0.005714285717126531,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005714285717126531,0.005714285717126531,348,348,2,550027
2.9325513196394944e-12,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",3.012048192762012e-12,2.8571428571346942e-12,332,350,0,550043
2.7662517288996792e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.6809651474458957e-12,2.8571428571346942e-12,373,350,0,550002
0.002812939524605309,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002770083105255485,0.002857142859991837,360,349,1,550015
0.002824858759879026,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0027932960921709686,0.002857142859991837,357,349,1,550018
2.7894002789322474e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.724795640319551e-12,2.8571428571346942e-12,367,350,0,550008
0.002820874473898954,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002785515323112018,0.002857142859991837,358,349,1,550017
2.8409090909010203e-12,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.8248587570541674e-12,2.8571428571346942e-12,354,350,0,550021
2.9154518950352324e-12,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.976190476181619e-12,2.8571428571346942e-12,336,350,0,550039
