f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
1.511715797427798e-12,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.027749229187022e-12,2.8571428571346942e-12,973,350,0,1529052
0.003115264799060568,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0021413276241947095,0.005714285717126531,932,348,2,1529093
0.0014792899423055044,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0009980039930129762,0.002857142859991837,1001,349,1,1529024
0.0015313935696760622,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010460251056474414,0.002857142859991837,955,349,1,1529070
0.001512859305595291,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010288065853898882,0.002857142859991837,971,349,1,1529054
1.533742331285991e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.048218029349006e-12,2.8571428571346942e-12,954,350,0,1529071
0.002904865651411903,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.00194741966991047,0.005714285717126531,1025,348,2,1529000
1.5255530129648735e-12,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0405827263256603e-12,2.8571428571346942e-12,961,350,0,1529064
0.0015015015030007488,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010183299399174968,0.002857142859991837,981,349,1,1529044
1.578531965269805e-12,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.090512540893031e-12,2.8571428571346942e-12,917,350,0,1529108
1.5174506828505046e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0330578512386022e-12,2.8571428571346942e-12,968,350,0,1529057
1.4836795252203507e-12,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0020040080150282e-12,2.8571428571346942e-12,998,350,0,1529027
0.00441826215168716,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002976190477179587,0.008571428574261224,1005,347,3,1529020
