f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
0.005747126439638658,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005780346823682716,0.005714285717126531,344,348,2,550031
0.005689900429571295,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005665722382420211,0.005714285717126531,351,348,2,550024
0.005772005774875117,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005830903792985916,0.005714285717126531,341,348,2,550034
0.0028490028518437355,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0028409090937419296,0.002857142859991837,351,349,1,550024
0.005925925928871331,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006153846156904143,0.005714285717126531,323,348,2,550052
2.94985250736593e-12,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",3.048780487795583e-12,2.8571428571346942e-12,328,350,0,550047
2.7662517288996792e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.6809651474458957e-12,2.8571428571346942e-12,373,350,0,550002
0.0028368794354529455,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002816901411259671,0.002857142859991837,354,349,1,550021
2.82087447107808e-12,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.785515320326503e-12,2.8571428571346942e-12,359,350,0,550016
0.002832861192626536,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0028089887668460425,0.002857142859991837,355,349,1,550020
0.005706134096988,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005698005700838468,0.005714285717126531,349,348,2,550026
0.0029325513225720457,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0030120481957740604,0.002857142859991837,331,349,1,550044
2.849002848994732e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.8409090909010203e-12,2.8571428571346942e-12,352,350,0,550023
2.699055330626993e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.5575447570267074e-12,2.8571428571346942e-12,391,350,0,549984
3.1948881789035312e-12,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",3.6231884057839743e-12,2.8571428571346942e-12,276,350,0,550099
2.6702269692852603e-12,"{'window_step': 3, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.50626566415412e-12,2.8571428571346942e-12,399,350,0,549976
3.267973856198471e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",3.816793893115204e-12,2.8571428571346942e-12,262,350,0,550113
0.0027739251067884223,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002695417792445565,0.002857142859991837,370,349,1,550005
0.002785515323112018,"{'window_step': 2, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0027173913070578336,0.002857142859991837,367,349,1,550008
2.8449502133631723e-12,"{'window_step': 1, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.832861189793675e-12,2.8571428571346942e-12,353,350,0,550022
0.003169572110924978,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",0.003558718864756019,0.002857142859991837,280,349,1,550095
0.008559201144055466,"{'window_step': 5, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0085470085498332,0.008571428574261224,348,347,3,550027
2.7285129604291175e-12,"{'window_step': 8, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.6109660574344363e-12,2.8571428571346942e-12,383,350,0,549992
2.7855153203265032e-12,"{'window_step': 1, 'shingle_size': 7, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",2.717391304340442e-12,2.8571428571346942e-12,368,350,0,550007
