f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
0.007843137258792774,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.012500000006171876,0.005714285717126531,158,348,2,244142
3.921568627435603e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.2499999999609386e-12,2.8571428571346942e-12,160,350,0,244140
0.011516314783065197,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.017543859654868165,0.008571428574261224,168,347,3,244132
3.7664783427353426e-12,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",5.524861878422515e-12,2.8571428571346942e-12,181,350,0,244119
0.004048582999983609,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006944444451340665,0.002857142859991837,143,349,1,244157
3.999999999984001e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.666666666622223e-12,2.8571428571346942e-12,150,350,0,244150
0.0038314176283378108,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005813953494152245,0.002857142859991837,171,349,1,244129
0.0039447731794716185,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006369426757921215,0.002857142859991837,156,349,1,244144
3.831417624506393e-12,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",5.813953488338292e-12,2.8571428571346942e-12,172,350,0,244128
3.861003860988954e-12,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",5.952380952345522e-12,2.8571428571346942e-12,168,350,0,244132
4.048582995935026e-12,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.94444444439622e-12,2.8571428571346942e-12,144,350,0,244156
4.056795131829385e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.993006992958092e-12,2.8571428571346942e-12,143,350,0,244157
3.802281368806835e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",5.681818181785899e-12,2.8571428571346942e-12,176,350,0,244124
3.999999999984001e-12,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.666666666622223e-12,2.8571428571346942e-12,150,350,0,244150
4.0080160320480646e-12,"{'window_step': 1, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.7114093959281126e-12,2.8571428571346942e-12,149,350,0,244151
3.944773175526845e-12,"{'window_step': 2, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",6.3694267515517876e-12,2.8571428571346942e-12,157,350,0,244143
3.846153846139054e-12,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",5.882352941141869e-12,2.8571428571346942e-12,170,350,0,244130
4.0816326530445644e-12,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",7.142857142806124e-12,2.8571428571346942e-12,140,350,0,244160
4.454342984389958e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",1.010101010090807e-11,2.8571428571346942e-12,99,350,0,244201
0.003795066417442903,"{'window_step': 3, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0056497175197420925,0.002857142859991837,176,349,1,244124
0.004048582999983609,"{'window_step': 5, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.006944444451340665,0.002857142859991837,143,349,1,244157
4.149377593343779e-12,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",7.575757575700185e-12,2.8571428571346942e-12,132,350,0,244168
0.0038240917820121455,"{'window_step': 8, 'shingle_size': 6, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.005780346826556184,0.002857142859991837,172,349,1,244128
