f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
1.5243902439001154e-12,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.039501039499959e-12,2.8571428571346942e-12,962,350,0,1529063
0.001459854016056263,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0009803921578421762,0.002857142859991837,1019,349,1,1529006
0.004784688996802576,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.003318584071898984,0.008571428574261224,901,347,3,1529124
1.5673981191198005e-12,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.079913606910281e-12,2.8571428571346942e-12,926,350,0,1529099
1.5302218821705737e-12,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0449320794137461e-12,2.8571428571346942e-12,957,350,0,1529068
1.4630577907805954e-12,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.832841691239103e-13,2.8571428571346942e-12,1017,350,0,1529008
1.4970059880217113e-12,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.014198782960432e-12,2.8571428571346942e-12,986,350,0,1529039
1.5071590052727853e-12,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0235414534278164e-12,2.8571428571346942e-12,977,350,0,1529048
0.0015649452284795544,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001077586207972977,0.002857142859991837,927,349,1,1529098
0.0029895366233139175,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0020242914989858055,0.005714285717126531,986,348,2,1529039
0.0029498525088452066,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0019880715715686003,0.005714285717126531,1004,348,2,1529021
1.5661707126052216e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0787486515630218e-12,2.8571428571346942e-12,927,350,0,1529098
1.5105740181246066e-12,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.026694045173484e-12,2.8571428571346942e-12,974,350,0,1529051
1.5432098765408284e-12,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0570824524301722e-12,2.8571428571346942e-12,946,350,0,1529079
0.0018365472929259205,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",0.0013531799742877496,0.002857142859991837,738,349,1,1529287
1.7953321364420192e-12,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",1.3089005235584963e-12,2.8571428571346942e-12,764,350,0,1529261
0.0015360983118255973,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010504201691165437,0.002857142859991837,951,349,1,1529074
