f1,params,precision,recall,false_positives,false_negatives,true_positives,true_negatives
0.0015060240978892984,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010224948885470119,0.002857142859991837,977,349,1,1529048
0.0030840400940584677,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002111932419216355,0.005714285717126531,945,348,2,1529080
0.0015048908969127089,"{'window_step': 2, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001021450460673114,0.002857142859991837,978,349,1,1529047
0.004580152673275451,"{'window_step': 8, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0031250000010384117,0.008571428574261224,957,347,3,1529068
1.5491866769921778e-12,"{'window_step': 5, 'shingle_size': 2, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",1.0626992561093915e-12,2.8571428571346942e-12,941,350,0,1529084
0.003021148037759787,"{'window_step': 2, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.002053388091373662,0.005714285717126531,972,348,2,1529053
1.4652014651993186e-12,"{'window_step': 1, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.852216748758767e-13,2.8571428571346942e-12,1015,350,0,1529010
0.0030395136793266884,"{'window_step': 5, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0020703933757742544,0.005714285717126531,964,348,2,1529061
0.001516300228959035,"{'window_step': 8, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0010319917450969743,0.002857142859991837,968,349,1,1529057
0.001424501425923897,"{'window_step': 3, 'shingle_size': 3, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0009487666043634264,0.002857142859991837,1053,349,1,1528972
1.4684287812019554e-12,"{'window_step': 5, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.881422924891423e-13,2.8571428571346942e-12,1012,350,0,1529013
0.0014316392283444074,"{'window_step': 3, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.0009551098385855253,0.002857142859991837,1046,349,1,1528979
0.0015105740196351806,"{'window_step': 1, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",0.001026694046200178,0.002857142859991837,973,349,1,1529052
1.435750179466711e-12,"{'window_step': 2, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.587727708523885e-13,2.8571428571346942e-12,1043,350,0,1528982
1.4534883720909108e-12,"{'window_step': 8, 'shingle_size': 5, 'n_hash': 50, 'n_bands': 10, 'K': 20000}",9.746588693947616e-13,2.8571428571346942e-12,1026,350,0,1528999
0.0054545454563537195,"{'window_step': 1, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",0.004000000001328,0.008571428574261224,747,347,3,1529278
1.8066847335107378e-12,"{'window_step': 3, 'shingle_size': 2, 'n_hash': 100, 'n_bands': 10, 'K': 20000}",1.321003963010144e-12,2.8571428571346942e-12,757,350,0,1529268
